title,platform,score,genre,release_year,release_month
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
Batman,Print,9.1,DC Comics,2020,3
The First Purge,Blu-ray,5,Thriller,2018,10
Escape Plan 2: Hades,Blu-ray,4.8,Action,2018,6
Call of Duty: WWII -- United Front,PlayStation 4,6.5,Shooter,2018,7
Call of Duty: WWII -- United Front,PC,6.5,Shooter,2018,7
Call of Duty: WWII -- United Front,Xbox One,6.5,Shooter,2018,7
The Crew 2,Xbox One,7,Ubisoft,2022,7
The Crew 2,PlayStation 4,7,Ubisoft,2022,7
The Crew 2,PlayStation 5,7,Ubisoft,2022,7
Venom,Print,9.2,Marvel Comics,2019,11
Venom,Print,9.2,Marvel Comics,2019,11
Captain Spirit,Xbox One,7,Adventure,2018,6
Captain Spirit,PlayStation 4,7,Adventure,2018,6
Captain Spirit,PC,7,Adventure,2018,6
Hollow Knight,Linux,9.4,Action,2018,9
Hollow Knight,PC,9.4,Action,2018,9
Hollow Knight,Macintosh,9.4,Action,2018,9
Hollow Knight,Xbox One,9.4,Action,2018,9
Hollow Knight,PlayStation 4,9.4,Action,2018,9
Hollow Knight,Wii U,9.4,Action,2018,9
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
The Amazing Spider-Man,Print,8.7,Marvel Comics,2018,6
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Batman,Print,9,DC Comics,2020,3
Warhammer 40K: Inquisitor - Martyr,PC,6,RPG,2022,12
Warhammer 40K: Inquisitor - Martyr,Macintosh,6,RPG,2022,12
Warhammer 40K: Inquisitor - Martyr,PlayStation 4,6,RPG,2022,12
Warhammer 40K: Inquisitor - Martyr,Xbox One,6,RPG,2022,12
Warhammer 40K: Inquisitor - Martyr,Xbox Series X|S,6,RPG,2022,12
Venom,Print,8.3,Marvel Comics,2019,11
Venom,Print,8.3,Marvel Comics,2019,11
Unravel 2,Xbox One,8.5,PC,2019,3
Unravel 2,PC,8.5,PC,2019,3
Incredibles 2,Blu-ray,9.2,Action,2018,11
Jurassic World Evolution,Xbox One,4.8,PC,2018,6
Jurassic World Evolution,PlayStation 4,4.8,PC,2018,6
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
The Walking Dead,Print,6.4,Skybound,2019,7
Elder Scrolls Online: Summerset,PC,8,RPG,2018,6
Elder Scrolls Online: Summerset,Xbox One,8,RPG,2018,6
Elder Scrolls Online: Summerset,PlayStation 4,8,RPG,2018,6
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Batman,Print,8.3,DC Comics,2020,3
Onrush,Xbox One,8.2,Racing,2018,6
Onrush,PlayStation 4,8.2,Racing,2018,6
Onrush,PC,8.2,Racing,2018,6
Jurassic World: Fallen Kingdom,Blu-ray,8.4,Sci-Fi,2018,9
Blazblue:Cross Tag Battle,PlayStation 4,8.3,Fighting,2023,4
Blazblue:Cross Tag Battle,PC,8.3,Fighting,2023,4
Blazblue:Cross Tag Battle,Xbox One,8.3,Fighting,2023,4
Far Cry 5: Hours of Darkness,Xbox One,7,Ubisoft,2018,6
Far Cry 5: Hours of Darkness,PlayStation 4,7,Ubisoft,2018,6
Vampyr,PC,7,RPG,2019,10
Vampyr,Xbox One,7,RPG,2019,10
Vampyr,PlayStation 4,7,RPG,2019,10
Ancestors Legacy,PlayStation 4,7.7,PC,2019,8
Ancestors Legacy,Xbox One,7.7,PC,2019,8
Agony,PC,4,PC,2019,10
Agony,Xbox One,4,PC,2019,10
Doomsday Clock,Print,9,DC Comics,2019,12
Doomsday Clock,Print,9,DC Comics,2019,12
Doomsday Clock,Print,9,DC Comics,2019,12
Doomsday Clock,Print,9,DC Comics,2019,12
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
The Amazing Spider-Man,Print,7.5,Marvel Comics,2018,6
Bloodstained: Curse of the Moon,PC,8.2,Action,2018,6
Bloodstained: Curse of the Moon,PlayStation Vita,8.2,Action,2018,6
Bloodstained: Curse of the Moon,PlayStation 4,8.2,Action,2018,6
Bloodstained: Curse of the Moon,Nintendo 3DS,8.2,Action,2018,6
Bloodstained: Curse of the Moon,Xbox One,8.2,Action,2018,6
SEGA Genesis Classics,Xbox One,7.8,Compilation,2018,12
SEGA Genesis Classics,PlayStation 4,7.8,Compilation,2018,12
SEGA Genesis Classics,PC,7.8,Compilation,2018,12
Yoku's Island Express,PC,8,Adventure,2018,5
Yoku's Island Express,PlayStation 4,8,Adventure,2018,5
Yoku's Island Express,Xbox One,8,Adventure,2018,5
Detroit,PlayStation 4,8,Adventure,2019,12
Detroit,PC,8,Adventure,2019,12
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Invincible Iron Man,Print,7,Marvel Comics,2018,5
Runner 3,PC,7,Platformer,2018,11
Runner 3,PlayStation 4,7,Platformer,2018,11
Avengers: Infinity War,Blu-ray,9,Action,2018,8
Conan Exiles,PlayStation 4,6.7,Action,2018,5
Conan Exiles,Xbox One,6.7,Action,2018,5
Conan Exiles,PC,6.7,Action,2018,5
State of Decay 2,PC,7.5,Action,2018,5
State of Decay 2,Xbox One,7.5,Action,2018,5
Avengers,Print,7.9,Marvel Comics,2019,2
Paladins,PC,8.4,PC,2018,6
Paladins,PlayStation 4,8.4,PC,2018,6
Paladins,Xbox One,8.4,PC,2018,6
Deadpool 2,Blu-ray,7.8,IGN,2018,8
Deadpool 2,Blu-ray,7.8,IGN,2018,8
Destiny 2: Warmind,Xbox One,6,PC,2018,5
Destiny 2: Warmind,PlayStation 4,6,PC,2018,5
Middle-earth: Shadow of War -- The Desolation of Mordor,PlayStation 4,7.5,Action,2018,5
Middle-earth: Shadow of War -- The Desolation of Mordor,Xbox One,7.5,Action,2018,5
Middle-earth: Shadow of War -- The Desolation of Mordor,PC,7.5,Action,2018,5
The Forest,PC,8.4,Adventure,2018,11
The Forest,PlayStation 4,8.4,Adventure,2018,11
The Despicable Deadpool,Print,8.3,Marvel Comics,2018,5
The Despicable Deadpool,Print,8.3,Marvel Comics,2018,5
The Despicable Deadpool,Print,8.3,Marvel Comics,2018,5
The Despicable Deadpool,Print,8.3,Marvel Comics,2018,5
City of Brass,PC,4,RPG,2019,2
City of Brass,PlayStation 4,4,RPG,2019,2
City of Brass,Xbox One,4,RPG,2019,2
Venom,Print,9,Marvel Comics,2019,11
Venom,Print,9,Marvel Comics,2019,11
Pillars of Eternity 2: Deadfire,PC,8.5,RPG,2020,1
Pillars of Eternity 2: Deadfire,Xbox One,8.5,RPG,2020,1
Pillars of Eternity 2: Deadfire,PlayStation 4,8.5,RPG,2020,1
Killing Floor: Incursion,PC,8,Shooter,2018,5
Killing Floor: Incursion,PlayStation 4,8,Shooter,2018,5
Harry Potter: Hogwarts Mystery,Android,3.5,RPG,2018,4
Harry Potter: Hogwarts Mystery,iPhone,3.5,RPG,2018,4
Avengers,Print,7.8,IGN,2019,2
Super Mega Baseball 2,PlayStation 4,7.8,Sports,2019,7
Super Mega Baseball 2,Xbox One,7.8,Sports,2019,7
Super Mega Baseball 2,PC,7.8,Sports,2019,7
Donkey Kong Country: Tropical Freeze,Wii U,9,Action,2018,5
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
The Mighty Thor,Print,8.5,Marvel Comics,2018,4
BattleTech,PC,7,RPG,2018,4
Frostpunk,PC,9,Adventure,2019,10
Frostpunk,PlayStation 4,9,Adventure,2019,10
Frostpunk,Xbox One,9,Adventure,2019,10
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Batman,Print,6.6,DC Comics,2020,3
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Action Comic,Print,8,DC Comics,2018,7
Hunt: Showdown,PC,7.5,Action,2020,2
Hunt: Showdown,Xbox One,7.5,Action,2020,2
Hunt: Showdown,PlayStation 4,7.5,Action,2020,2
Call of Duty: WWII -- The War Machine,PlayStation 4,7.1,Shooter,2018,5
Call of Duty: WWII -- The War Machine,PC,7.1,Shooter,2018,5
Call of Duty: WWII -- The War Machine,Xbox One,7.1,Shooter,2018,5
God of War,PlayStation 4,10,Action,2022,1
God of War,PC,10,Action,2022,1
Crisis on the Planet of the Apes,PlayStation 4,3,Shooter,2018,4
Crisis on the Planet of the Apes,PC,3,Shooter,2018,4
Rampage,Blu-ray,5.5,Action,2018,7
Captain America,Print,9.3,Marvel Comics,2018,4
Captain America,Print,9.3,Marvel Comics,2018,4
Extinction,Xbox One,6.6,Action,2018,4
Extinction,PC,6.6,Action,2018,4
Extinction,PlayStation 4,6.6,Action,2018,4
Rick and Morty: Virtual Rick-ality,PlayStation 4,7.6,Adult Swim Digital,2018,4
Xerxes,Print,5.8,Dark Horse,2018,4
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Batman,Print,8.7,DC Comics,2020,3
Dark Nights: Metal,Print,7.3,Marvel Comics,2018,3
Dark Nights: Metal,Print,7.3,Marvel Comics,2018,3
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Mighty Morphin Power Rangers,Print,8.4,Boom Studios,2019,6
Doomsday Clock,Print,9.2,DC Comics,2019,12
Doomsday Clock,Print,9.2,DC Comics,2019,12
Doomsday Clock,Print,9.2,DC Comics,2019,12
Doomsday Clock,Print,9.2,DC Comics,2019,12
Far Cry 5,PlayStation 4,8.9,Ubisoft,2020,11
Far Cry 5,PC,8.9,Ubisoft,2020,11
Sea of Thieves,Xbox One,7,Action,2024,4
Sea of Thieves,PC,7,Action,2024,4
Sea of Thieves,PlayStation 5,7,Action,2024,4
MLB The Show 18,PlayStation 4,8.5,Sports,2018,3
Fortnite,Macintosh,9.6,Action,2020,11
